srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,firstTime,flast,blast,class
192.168.2.108,1406,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276321981,1276321981,1276321981,normal
192.168.56.1,55226,75.127.97.72,80,6,5,855,5,4392,40,171,651,268,52,878,2948,1272,8,22,81,39,0,22,81,39,89,89,89,89,0,0,0,0,0,5,855,5,4392,1,1,0,0,256,268,0,1276321892,1276321981,1276321981,attack
192.168.3.115,4030,192.168.3.114,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276321981,1276321981,1276321981,normal
192.168.56.1,55267,75.127.97.72,80,6,7,785,4,3112,40,112,461,154,52,778,2948,1446,8,14,77,30,8,28,77,42,88,88,88,88,0,0,0,0,0,7,785,4,3112,1,0,0,0,376,216,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55260,75.127.97.72,80,6,5,692,4,3112,40,138,488,195,52,778,2948,1446,8,22,80,38,8,29,80,44,88,88,88,88,0,0,0,0,0,5,692,4,3112,1,0,0,0,256,216,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55253,75.127.97.72,80,6,6,896,4,3112,40,149,632,236,52,778,2948,1446,8,17,80,34,8,29,80,44,89,89,89,89,0,0,0,0,0,6,896,4,3112,1,0,0,0,316,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55268,75.127.97.72,80,6,7,870,4,3112,40,124,546,186,52,778,2948,1446,8,14,77,30,8,28,77,42,88,88,88,88,0,0,0,0,0,7,870,4,3112,1,0,0,0,376,216,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55242,75.127.97.72,80,6,5,593,4,3112,40,118,389,151,52,778,2948,1446,8,22,81,39,8,29,81,44,89,89,89,89,0,0,0,0,0,5,593,4,3112,1,0,0,0,256,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55214,75.127.97.72,80,6,6,774,4,3112,40,129,510,186,52,778,2948,1446,8,18,81,35,8,29,81,44,90,90,90,90,0,0,0,0,0,6,774,4,3112,1,0,0,0,316,216,0,1276321891,1276321981,1276321981,attack
192.168.56.1,55248,75.127.97.72,80,6,6,718,5,4392,40,119,454,163,52,878,2948,1272,8,17,80,34,0,22,80,38,89,89,89,89,0,0,0,0,0,6,718,5,4392,1,1,0,0,316,268,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55245,75.127.97.72,80,6,8,1740,4,3112,40,217,384,178,52,778,2948,1446,8,12,80,29,1,29,80,43,89,89,89,89,0,0,0,0,0,8,1740,4,3112,4,0,0,0,412,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55236,75.127.97.72,80,6,5,684,4,3112,40,136,480,191,52,778,2948,1446,8,22,81,39,8,29,81,44,89,89,89,89,0,0,0,0,0,5,684,4,3112,1,0,0,0,256,216,0,1276321892,1276321981,1276321981,attack
192.168.56.1,55269,75.127.97.72,80,6,7,964,5,1849,40,137,640,221,52,369,1500,634,8,14,77,30,0,21,77,37,88,88,88,88,0,0,0,0,0,7,964,5,1849,1,1,0,0,376,268,0,1276321893,1276321981,1276321981,attack
192.168.56.1,55240,75.127.97.72,80,6,5,607,4,1664,40,121,403,157,52,416,1500,722,10,22,81,39,10,30,81,44,91,91,91,91,0,0,0,0,0,5,607,4,1664,1,0,0,0,256,216,0,1276321892,1276321983,1276321983,attack
192.168.56.1,55295,75.127.97.72,80,6,5,701,4,3112,40,140,497,199,52,778,2948,1446,10,20,70,33,10,26,70,37,80,80,80,80,0,0,0,0,0,5,701,4,3112,1,0,0,0,256,216,0,1276321903,1276321983,1276321983,attack
192.168.56.1,55292,75.127.97.72,80,6,5,532,5,4392,40,106,328,124,52,878,2948,1272,10,20,70,33,0,20,70,33,80,80,80,80,0,0,0,0,0,5,532,5,4392,1,1,0,0,256,268,0,1276321903,1276321983,1276321983,attack
192.168.56.1,55321,75.127.97.72,80,6,5,635,4,3112,40,127,431,170,52,778,2948,1446,10,16,56,26,10,22,56,29,66,66,66,66,0,0,0,0,0,5,635,4,3112,1,0,0,0,256,216,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55293,75.127.97.72,80,6,5,622,5,1849,40,124,418,164,52,369,1500,634,10,20,70,33,0,20,70,33,80,80,80,80,0,0,0,0,0,5,622,5,1849,1,1,0,0,256,268,0,1276321903,1276321983,1276321983,attack
192.168.56.1,55264,75.127.97.72,80,6,7,774,5,4392,40,110,450,149,52,878,2948,1272,10,15,77,30,0,21,77,37,90,90,90,90,0,0,0,0,0,7,774,5,4392,1,1,0,0,376,268,0,1276321893,1276321983,1276321983,attack
192.168.56.1,55316,75.127.97.72,80,6,5,823,5,4392,40,164,619,254,52,878,2948,1272,10,16,56,26,0,16,56,26,66,66,66,66,0,0,0,0,0,5,823,5,4392,1,1,0,0,256,268,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55338,75.127.97.72,80,6,5,630,5,4392,40,126,426,167,52,878,2948,1272,10,15,51,24,0,15,51,24,61,61,61,61,0,0,0,0,0,5,630,5,4392,1,1,0,0,256,268,0,1276321922,1276321983,1276321983,attack
192.168.56.1,55340,75.127.97.72,80,6,5,647,5,1849,40,129,443,175,52,369,1500,634,10,15,51,24,0,15,51,24,61,61,61,61,0,0,0,0,0,5,647,5,1849,1,1,0,0,256,268,0,1276321922,1276321983,1276321983,attack
192.168.56.1,55320,75.127.97.72,80,6,5,649,4,1664,40,129,445,176,52,416,1500,722,10,16,56,26,10,22,56,29,66,66,66,66,0,0,0,0,0,5,649,4,1664,1,0,0,0,256,216,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55310,75.127.97.72,80,6,7,818,4,3112,40,116,494,166,52,778,2948,1446,10,11,56,22,10,22,56,29,69,69,69,69,0,0,0,0,0,7,818,4,3112,1,0,0,0,376,216,0,1276321914,1276321983,1276321983,attack
192.168.56.1,55339,75.127.97.72,80,6,5,562,4,3112,40,112,358,137,52,778,2948,1446,10,15,51,24,10,20,51,27,61,61,61,61,0,0,0,0,0,5,562,4,3112,1,0,0,0,256,216,0,1276321922,1276321983,1276321983,attack
192.168.56.1,55290,75.127.97.72,80,6,6,836,4,1664,40,139,572,212,52,416,1500,722,10,16,70,30,10,26,70,37,81,81,81,81,0,0,0,0,0,6,836,4,1664,1,0,0,0,316,216,0,1276321902,1276321983,1276321983,attack
192.168.56.1,55313,75.127.97.72,80,6,6,710,5,1849,40,118,446,160,52,369,1500,634,10,13,56,24,0,16,56,26,67,67,67,67,0,0,0,0,0,6,710,5,1849,1,1,0,0,316,268,0,1276321916,1276321983,1276321983,attack
192.168.56.1,55315,75.127.97.72,80,6,5,694,5,4392,40,138,490,196,52,878,2948,1272,10,16,56,26,0,16,56,26,66,66,66,66,0,0,0,0,0,5,694,5,4392,1,1,0,0,256,268,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55291,75.127.97.72,80,6,6,931,5,4392,40,155,667,250,52,878,2948,1272,10,16,70,30,0,20,70,33,81,81,81,81,0,0,0,0,0,6,931,5,4392,1,1,0,0,316,268,0,1276321902,1276321983,1276321983,attack
192.168.56.1,55318,75.127.97.72,80,6,5,823,5,4392,40,164,619,254,52,878,2948,1272,10,16,56,26,0,16,56,26,66,66,66,66,0,0,0,0,0,5,823,5,4392,1,1,0,0,256,268,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55289,75.127.97.72,80,6,8,1294,4,3112,40,161,485,199,52,778,2948,1446,1,12,70,25,1,27,70,37,84,84,84,84,0,0,0,0,0,8,1294,4,3112,2,0,0,0,428,216,0,1276321899,1276321983,1276321983,attack
192.168.56.1,55323,75.127.97.72,80,6,5,952,5,4392,40,190,748,311,52,878,2948,1272,10,16,56,26,0,16,56,26,66,66,66,66,0,0,0,0,0,5,952,5,4392,1,1,0,0,256,268,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55325,75.127.97.72,80,6,5,624,5,4392,40,124,420,165,52,878,2948,1272,10,16,56,26,0,16,56,26,66,66,66,66,0,0,0,0,0,5,624,5,4392,1,1,0,0,256,268,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55319,75.127.97.72,80,6,5,570,5,4392,40,114,366,141,52,878,2948,1272,10,16,56,26,0,16,56,26,66,66,66,66,0,0,0,0,0,5,570,5,4392,1,1,0,0,256,268,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55337,75.127.97.72,80,6,5,671,5,4392,40,134,467,186,52,878,2948,1272,10,15,51,24,0,15,51,24,61,61,61,61,0,0,0,0,0,5,671,5,4392,1,1,0,0,256,268,0,1276321922,1276321983,1276321983,attack
192.168.56.1,55265,75.127.97.72,80,6,7,694,5,4392,40,99,370,119,52,878,2948,1272,10,15,77,30,0,21,77,37,90,90,90,90,0,0,0,0,0,7,694,5,4392,1,1,0,0,376,268,0,1276321893,1276321983,1276321983,attack
192.168.56.1,55317,75.127.97.72,80,6,5,578,4,3112,40,115,374,144,52,778,2948,1446,10,16,56,26,10,22,56,29,66,66,66,66,0,0,0,0,0,5,578,4,3112,1,0,0,0,256,216,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55328,75.127.97.72,80,6,6,946,4,1664,40,157,371,165,52,416,1500,722,1,13,55,23,1,22,55,28,66,66,66,66,0,0,0,0,0,6,946,4,1664,2,0,0,0,308,216,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55322,75.127.97.72,80,6,5,657,4,3112,40,131,453,179,52,778,2948,1446,10,16,56,26,10,22,56,29,66,66,66,66,0,0,0,0,0,5,657,4,3112,1,0,0,0,256,216,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55341,75.127.97.72,80,6,5,681,5,4392,40,136,477,190,52,878,2948,1272,10,15,51,24,0,15,51,24,61,61,61,61,0,0,0,0,0,5,681,5,4392,1,1,0,0,256,268,0,1276321922,1276321983,1276321983,attack
192.168.56.1,55288,75.127.97.72,80,6,8,1052,4,3112,40,131,364,143,52,778,2948,1446,1,12,70,25,1,27,70,37,84,84,84,84,0,0,0,0,0,8,1052,4,3112,2,0,0,0,428,216,0,1276321899,1276321983,1276321983,attack
192.168.56.1,55324,75.127.97.72,80,6,5,680,5,4392,40,136,476,190,52,878,2948,1272,10,16,56,26,0,16,56,26,66,66,66,66,0,0,0,0,0,5,680,5,4392,1,1,0,0,256,268,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55274,75.127.97.72,80,6,14,3422,6,1784,40,244,499,228,52,297,1500,589,10,6,70,19,10,16,70,29,87,87,87,87,0,0,0,0,0,14,3422,6,1784,6,0,0,0,740,336,0,1276321896,1276321983,1276321983,attack
192.168.56.1,55314,75.127.97.72,80,6,6,836,5,4392,40,139,572,212,52,878,2948,1272,10,13,56,24,0,16,56,26,67,67,67,67,0,0,0,0,0,6,836,5,4392,1,1,0,0,316,268,0,1276321916,1276321983,1276321983,attack
192.168.56.1,55296,75.127.97.72,80,6,5,687,5,4392,40,137,483,193,52,878,2948,1272,10,20,70,33,0,20,70,33,80,80,80,80,0,0,0,0,0,5,687,5,4392,1,1,0,0,256,268,0,1276321903,1276321983,1276321983,attack
192.168.56.1,55275,75.127.97.72,80,6,13,3214,5,1724,40,247,473,217,52,344,1500,645,2,7,70,19,2,21,70,32,87,87,87,87,0,0,0,0,0,13,3214,5,1724,6,0,0,0,688,276,0,1276321896,1276321983,1276321983,attack
192.168.56.1,55311,75.127.97.72,80,6,7,774,4,3112,40,110,450,149,52,778,2948,1446,10,11,56,22,10,22,56,29,69,69,69,69,0,0,0,0,0,7,774,4,3112,1,0,0,0,376,216,0,1276321914,1276321983,1276321983,attack
192.168.56.1,55336,75.127.97.72,80,6,6,645,5,1849,40,107,381,134,52,369,1500,634,10,12,51,21,0,15,51,24,62,62,62,62,0,0,0,0,0,6,645,5,1849,1,1,0,0,316,268,0,1276321921,1276321983,1276321983,attack
192.168.56.1,55271,75.127.97.72,80,6,15,3683,6,1784,40,245,465,212,52,297,1500,589,1,6,70,18,1,17,70,29,90,90,90,90,0,0,0,0,0,15,3683,6,1784,7,0,0,0,792,336,0,1276321893,1276321983,1276321983,attack
192.168.56.1,55270,75.127.97.72,80,6,15,3830,6,1784,40,255,486,223,52,297,1500,589,1,6,70,18,1,17,70,29,90,90,90,90,0,0,0,0,0,15,3830,6,1784,7,0,0,0,792,336,0,1276321893,1276321983,1276321983,attack
192.168.56.1,55298,75.127.97.72,80,6,5,619,4,1664,40,123,415,162,52,416,1500,722,10,20,70,33,10,26,70,37,80,80,80,80,0,0,0,0,0,5,619,4,1664,1,0,0,0,256,216,0,1276321903,1276321983,1276321983,attack
192.168.56.1,55297,75.127.97.72,80,6,5,714,4,3112,40,142,510,205,52,778,2948,1446,10,20,70,33,10,26,70,37,80,80,80,80,0,0,0,0,0,5,714,4,3112,1,0,0,0,256,216,0,1276321903,1276321983,1276321983,attack
192.168.56.1,55294,75.127.97.72,80,6,5,578,4,3112,40,115,374,144,52,778,2948,1446,10,20,70,33,10,26,70,37,80,80,80,80,0,0,0,0,0,5,578,4,3112,1,0,0,0,256,216,0,1276321903,1276321983,1276321983,attack
192.168.56.1,55326,75.127.97.72,80,6,5,714,4,3112,40,142,510,205,52,778,2948,1446,10,16,56,26,10,22,56,29,66,66,66,66,0,0,0,0,0,5,714,4,3112,1,0,0,0,256,216,0,1276321917,1276321983,1276321983,attack
192.168.56.1,55342,75.127.97.72,80,6,5,663,4,3112,40,132,459,182,52,778,2948,1446,10,15,51,24,10,20,51,27,61,61,61,61,0,0,0,0,0,5,663,4,3112,1,0,0,0,256,216,0,1276321922,1276321983,1276321983,attack
192.168.56.1,55246,75.127.97.72,80,6,8,2392,5,1849,40,299,547,265,52,369,1500,634,11,13,80,29,0,23,80,38,92,92,92,92,0,0,0,0,0,8,2392,5,1849,4,1,0,0,412,268,0,1276321892,1276321984,1276321984,attack
192.168.56.1,55343,75.127.97.72,80,6,5,666,4,1664,40,133,462,183,52,416,1500,722,11,15,51,24,11,20,51,26,62,62,62,62,0,0,0,0,0,5,666,4,1664,1,0,0,0,256,216,0,1276321922,1276321984,1276321984,attack
192.168.56.1,55261,75.127.97.72,80,6,5,684,5,1849,40,136,480,191,52,369,1500,634,11,22,80,38,0,22,80,38,91,91,91,91,0,0,0,0,0,5,684,5,1849,1,1,0,0,256,268,0,1276321893,1276321984,1276321984,attack
192.168.56.1,55251,75.127.97.72,80,6,6,786,4,1664,40,131,522,191,52,416,1500,722,11,18,80,34,11,30,80,43,92,92,92,92,0,0,0,0,0,6,786,4,1664,1,0,0,0,316,216,0,1276321892,1276321984,1276321984,attack
192.168.56.1,55345,75.127.97.72,80,6,5,667,4,3112,40,133,463,184,52,778,2948,1446,11,15,51,24,11,20,51,26,62,62,62,62,0,0,0,0,0,5,667,4,3112,1,0,0,0,256,216,0,1276321922,1276321984,1276321984,attack
192.168.56.1,55344,75.127.97.72,80,6,5,930,5,1849,40,186,726,301,52,369,1500,634,11,15,51,24,0,15,51,24,62,62,62,62,0,0,0,0,0,5,930,5,1849,1,1,0,0,256,268,0,1276321922,1276321984,1276321984,attack
192.168.56.1,55347,75.127.97.72,80,6,5,744,5,4392,40,148,540,218,52,878,2948,1272,11,15,51,24,0,15,51,24,62,62,62,62,0,0,0,0,0,5,744,5,4392,1,1,0,0,256,268,0,1276321922,1276321984,1276321984,attack
