srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,firstTime,flast,blast,class
192.168.4.118,4731,202.172.28.118,80,6,8,406,9,8324,40,50,118,27,40,924,1500,710,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,8,406,9,8324,1,1,0,0,328,368,0,1276318930,1276318931,1276318931,normal
192.168.4.118,4732,202.172.28.118,80,6,9,427,11,11995,40,47,99,19,40,1090,1500,674,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,9,427,11,11995,1,1,0,0,368,448,0,1276318931,1276318932,1276318932,normal
192.168.1.103,1858,69.192.24.88,80,6,201,9058,354,509215,40,45,122,16,40,1438,1500,250,0,0,100,7,100,0,100,5,103,103,103,103,0,0,0,0,0,201,9058,354,509215,17,50,0,0,8048,14168,0,1276318829,1276318932,1276318932,normal
192.168.56.1,52053,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,1,17,75,28,137,137,137,137,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318795,1276318932,1276318932,attack
192.168.56.1,52064,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,54,12,1,17,76,29,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318795,1276318933,1276318933,attack
192.168.56.1,52900,75.127.97.72,80,6,22,17112,7,400,52,777,1500,739,40,57,60,7,1,5,54,12,1,17,76,29,122,122,122,122,0,0,0,0,0,22,17112,7,400,0,0,0,0,1184,400,0,1276318812,1276318934,1276318934,attack
192.168.4.118,4733,202.172.28.118,80,6,16,731,22,27959,40,45,99,14,40,1270,1500,519,0,0,1,0,1,0,1,0,2,2,2,2,0,0,0,0,0,16,731,22,27959,1,3,0,0,672,888,0,1276318932,1276318933,1276318934,normal
192.168.56.1,52910,75.127.97.72,80,6,22,17112,7,400,52,777,1500,739,40,57,60,7,1,5,54,12,2,17,75,28,122,122,122,122,0,0,0,0,0,22,17112,7,400,0,0,0,0,1184,400,0,1276318812,1276318934,1276318934,attack
192.168.56.1,52202,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,1,17,75,28,137,137,137,137,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318798,1276318935,1276318935,attack
192.168.56.1,52997,75.127.97.72,80,6,22,17112,7,400,52,777,1500,739,40,57,60,7,1,5,54,12,1,17,76,29,122,122,122,122,0,0,0,0,0,22,17112,7,400,0,0,0,0,1184,400,0,1276318814,1276318936,1276318936,attack
192.168.4.118,4734,202.172.28.118,80,6,32,1357,53,74177,40,42,97,10,40,1399,1500,360,0,0,1,0,1,0,1,0,3,3,3,3,0,0,0,0,0,32,1357,53,74177,1,7,0,0,1300,2128,0,1276318933,1276318935,1276318936,normal
192.168.56.1,53046,75.127.97.72,80,6,22,17112,7,400,52,777,1500,739,40,57,60,7,1,5,53,12,1,17,75,28,121,121,121,121,0,0,0,0,0,22,17112,7,400,0,0,0,0,1184,400,0,1276318815,1276318936,1276318936,attack
192.168.56.1,52270,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,2,6,54,12,1,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318799,1276318937,1276318937,attack
192.168.56.1,53104,75.127.97.72,80,6,22,17112,7,400,52,777,1500,739,40,57,60,7,2,5,54,12,1,17,76,29,122,122,122,122,0,0,0,0,0,22,17112,7,400,0,0,0,0,1184,400,0,1276318816,1276318938,1276318938,attack
192.168.56.1,53125,75.127.97.72,80,6,22,17112,7,400,52,777,1500,739,40,57,60,7,1,5,53,11,2,17,75,28,122,122,122,122,0,0,0,0,0,22,17112,7,400,0,0,0,0,1184,400,0,1276318816,1276318938,1276318938,attack
192.168.56.1,52380,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,2,6,53,11,1,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318801,1276318939,1276318939,attack
192.168.56.1,52408,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,54,12,1,17,76,29,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318802,1276318940,1276318940,attack
192.168.4.121,51801,65.54.81.30,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276318925,1276318940,1276318929,normal
192.168.56.1,52438,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,2,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318802,1276318940,1276318940,attack
192.168.56.1,52477,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,2,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318803,1276318941,1276318941,attack
192.168.56.1,52516,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,2,6,54,12,1,17,76,29,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318804,1276318942,1276318942,attack
192.168.2.112,1077,97.74.104.201,80,6,64,2822,117,159824,40,44,140,18,40,1366,1420,253,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,64,2822,117,159824,3,4,0,0,2568,4688,0,1276318940,1276318942,1276318942,normal
192.168.56.1,52555,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,54,12,1,17,76,29,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318805,1276318943,1276318943,attack
192.168.56.1,52576,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,12,1,17,76,29,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318805,1276318943,1276318943,attack
192.168.2.111,3365,163.43.128.52,80,6,6,319,6,2458,40,53,111,28,40,409,1500,612,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,319,6,2458,1,1,0,0,248,248,0,1276318943,1276318944,1276318944,normal
192.168.56.1,52625,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,12,1,17,76,29,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318806,1276318944,1276318944,attack
192.168.2.112,1083,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276318944,1276318944,1276318944,normal
192.168.56.1,52634,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,2,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318806,1276318944,1276318944,attack
192.168.2.111,3366,163.43.128.52,80,6,6,317,6,1930,40,52,109,27,40,321,1500,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,317,6,1930,1,1,0,0,248,248,0,1276318944,1276318944,1276318944,normal
192.168.56.1,52683,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,2,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318807,1276318945,1276318945,attack
192.168.56.1,52693,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,1,17,75,28,137,137,137,137,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318808,1276318945,1276318945,attack
192.168.56.1,52742,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,1,17,75,28,137,137,137,137,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318809,1276318946,1276318946,attack
192.168.56.1,52752,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,54,12,1,17,76,29,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318809,1276318947,1276318947,attack
192.168.56.1,52799,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,1,17,75,28,137,137,137,137,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318810,1276318947,1276318947,attack
192.168.56.1,52820,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,2,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318810,1276318948,1276318948,attack
192.168.56.1,52859,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,3,6,54,12,1,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318811,1276318949,1276318949,attack
192.168.56.1,52890,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,1,17,75,28,137,137,137,137,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318812,1276318949,1276318949,attack
192.168.2.110,1864,69.192.17.110,443,6,11,809,12,10121,40,73,203,58,40,843,1500,695,0,10,100,31,100,9,100,30,101,101,101,101,0,0,0,0,0,11,809,12,10121,3,4,0,0,448,488,0,1276318849,1276318950,1276318950,normal
192.168.56.1,51352,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318780,1276318950,1276318950,attack
192.168.2.110,1860,173.222.140.32,80,6,163,8048,287,405367,40,49,148,28,40,1412,1500,311,0,0,100,7,100,0,100,5,103,103,103,103,0,0,0,0,0,163,8048,287,405367,16,25,0,0,6528,11488,0,1276318847,1276318950,1276318950,normal
192.168.2.110,1861,173.222.140.32,80,6,127,5764,225,319022,40,45,152,22,40,1417,1500,311,0,0,101,8,101,0,101,6,103,103,103,103,0,0,0,0,0,127,5764,225,319022,7,14,0,0,5088,9008,0,1276318847,1276318950,1276318950,normal
192.168.56.1,52947,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,54,12,1,17,76,29,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318813,1276318951,1276318951,attack
192.168.56.1,52995,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,54,12,1,17,76,29,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318814,1276318952,1276318952,attack
192.168.56.1,53015,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,1,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318814,1276318952,1276318952,attack
192.168.56.1,53064,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,2,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318815,1276318953,1276318953,attack
192.168.56.1,53073,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,2,6,53,11,1,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318815,1276318953,1276318953,attack
192.168.3.114,2709,174.132.188.162,80,6,14,917,15,11487,40,65,160,42,40,765,1500,685,0,0,2,0,0,0,2,0,3,3,3,3,0,0,0,0,0,14,917,15,11487,4,4,0,0,568,604,0,1276318950,1276318953,1276318953,normal
192.168.56.1,53124,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,2,17,75,28,138,138,138,138,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318816,1276318954,1276318954,attack
192.168.56.1,53133,75.127.97.72,80,6,23,17172,7,400,52,746,1500,737,40,57,60,7,1,6,53,11,1,17,75,28,137,137,137,137,0,0,0,0,0,23,17172,7,400,0,0,0,0,1244,400,0,1276318817,1276318954,1276318954,attack
192.168.4.121,51802,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276318940,1276318955,1276318944,normal
192.168.56.1,51605,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318785,1276318955,1276318955,attack
192.168.56.1,51626,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,2,7,54,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318786,1276318956,1276318956,attack
192.168.3.114,2708,174.132.188.162,80,6,16,942,19,14866,40,58,124,33,40,782,1500,624,0,0,2,0,0,0,2,0,3,3,3,3,0,0,0,0,0,16,942,19,14866,4,7,0,0,648,764,0,1276318953,1276318956,1276318956,normal
192.168.3.114,2710,174.132.188.162,80,6,15,921,18,11085,40,61,138,36,40,615,1500,663,0,0,2,0,0,0,2,0,3,3,3,3,0,0,0,0,0,15,921,18,11085,4,8,0,0,608,724,0,1276318953,1276318956,1276318956,normal
192.168.56.1,51665,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,12,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318787,1276318957,1276318957,attack
192.168.56.1,51694,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318787,1276318957,1276318957,attack
192.168.56.1,51732,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318788,1276318958,1276318958,attack
192.168.56.1,51763,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,169,169,169,169,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318789,1276318958,1276318958,attack
192.168.56.1,51805,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318789,1276318959,1276318959,attack
192.168.56.1,51842,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318790,1276318960,1276318960,attack
192.168.56.1,51913,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,12,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318792,1276318962,1276318962,attack
192.168.56.1,51942,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318792,1276318962,1276318962,attack
192.168.56.1,51973,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,2,7,54,13,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318793,1276318963,1276318963,attack
192.168.1.105,16847,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276318963,1276318963,1276318963,normal
192.168.56.1,52000,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318793,1276318963,1276318963,attack
192.168.56.1,52042,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318794,1276318964,1276318964,attack
192.168.56.1,52079,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318795,1276318965,1276318965,attack
192.168.56.1,52111,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,13,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318796,1276318966,1276318966,attack
192.168.56.1,52158,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,12,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318797,1276318967,1276318967,attack
192.168.56.1,52181,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318797,1276318967,1276318967,attack
192.168.56.1,52218,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,2,7,54,13,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318798,1276318968,1276318968,attack
192.168.56.1,52247,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318798,1276318968,1276318968,attack
192.168.2.108,1373,78.136.20.64,80,6,8,497,9,8474,40,62,209,59,40,941,1420,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,497,9,8474,1,1,0,0,328,368,0,1276318969,1276318969,1276318969,normal
192.168.56.1,52287,75.127.97.72,80,6,24,6694,7,400,52,278,542,247,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,6694,7,400,11,0,0,0,1304,400,0,1276318799,1276318969,1276318969,attack
192.168.56.1,52315,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318800,1276318970,1276318970,attack
192.168.4.121,51803,65.54.81.30,80,6,6,848,4,338,40,141,636,242,40,84,206,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,338,1,1,0,0,252,172,0,1276318955,1276318970,1276318959,normal
192.168.56.1,52357,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,13,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318801,1276318971,1276318971,attack
192.168.2.113,4748,192.168.5.122,80,6,33,2202,89,103492,40,66,130,37,40,1162,1500,512,0,2,69,12,69,0,69,7,74,74,74,74,0,0,0,0,0,33,2202,89,103492,11,22,0,0,1328,3576,0,1276318897,1276318971,1276318971,normal
192.168.56.1,52395,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318801,1276318971,1276318971,attack
192.168.56.1,52435,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318802,1276318972,1276318972,attack
192.168.56.1,52455,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,12,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318803,1276318973,1276318973,attack
192.168.56.1,52514,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,2,7,54,13,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318804,1276318974,1276318974,attack
192.168.56.1,52523,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318804,1276318974,1276318974,attack
192.168.56.1,52573,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318805,1276318975,1276318975,attack
192.168.56.1,52591,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318805,1276318975,1276318975,attack
192.168.56.1,52640,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318806,1276318976,1276318976,attack
192.168.56.1,52661,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318807,1276318977,1276318977,attack
192.168.56.1,52699,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,12,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318808,1276318978,1276318978,attack
192.168.56.1,52740,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318808,1276318978,1276318978,attack
192.168.56.1,52778,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318809,1276318979,1276318979,attack
192.168.56.1,52817,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318810,1276318980,1276318980,attack
192.168.56.1,52836,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318810,1276318980,1276318980,attack
192.168.56.1,52874,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318811,1276318981,1276318981,attack
192.168.56.1,52897,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,13,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318812,1276318982,1276318982,attack
192.168.56.1,52924,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318812,1276318982,1276318982,attack
192.168.56.1,52953,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,2,7,54,13,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318813,1276318983,1276318983,attack
192.168.2.110,1884,216.49.94.13,80,6,5,379,5,2994,40,75,130,45,40,598,1500,760,0,0,0,0,62,15,62,31,62,62,62,62,0,0,0,0,0,5,379,5,2994,2,3,0,0,208,208,0,1276318922,1276318922,1276318984,normal
192.168.56.1,53003,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,2,7,54,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318814,1276318984,1276318984,attack
192.168.56.1,53004,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,3,7,54,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318814,1276318984,1276318984,attack
192.168.56.1,53071,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318815,1276318985,1276318985,attack
192.168.56.1,53072,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,2,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318815,1276318985,1276318985,attack
192.168.56.1,53130,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,53,12,1,17,75,28,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318816,1276318986,1276318986,attack
192.168.56.1,53140,75.127.97.72,80,6,24,17232,7,400,52,718,1500,734,40,57,60,7,1,7,54,13,1,17,76,29,170,170,170,170,0,0,0,0,0,24,17232,7,400,0,0,0,0,1304,400,0,1276318817,1276318987,1276318987,attack
192.168.4.121,51805,65.54.81.218,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,4,16,6,4,1,4,2,20,20,20,20,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276318970,1276318990,1276318974,normal
192.168.4.119,4584,204.13.161.71,443,6,25,2085,31,33997,40,83,222,55,40,1096,1500,573,0,4,100,20,100,3,100,18,102,102,102,102,0,0,0,0,0,25,2085,31,33997,10,12,0,0,1008,1244,0,1276318890,1276318992,1276318992,normal
192.168.2.110,1871,192.168.5.122,80,6,31,2041,85,100910,40,65,130,37,40,1187,1500,490,5,3,95,17,95,1,95,10,101,101,101,101,0,0,0,0,0,31,2041,85,100910,10,20,0,0,1248,3416,0,1276318892,1276318993,1276318993,normal
192.168.2.110,1873,12.129.19.128,443,6,23,1473,34,40103,40,64,226,49,40,1179,1420,486,0,4,100,21,100,3,100,17,101,101,101,101,0,0,0,0,0,23,1473,34,40103,5,5,0,0,928,1368,0,1276318895,1276318996,1276318996,normal
192.168.2.113,4749,216.185.43.230,80,6,10,506,12,12873,40,50,138,30,40,1072,1500,657,0,11,100,33,0,9,100,30,100,100,100,100,0,0,0,0,0,10,506,12,12873,1,1,0,0,408,488,0,1276318897,1276318997,1276318997,normal
192.168.4.121,51806,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276318985,1276319000,1276318989,normal
